created_at,keyword,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean,predicted_label,predicted
Thu Apr 04 20:52:07 +0000 2024,ppp,Selamat menunaikan ibadah puasa hari ke-25 tweeps Jangan lupa sahur dan niat puasa #RamadanMubarak1445H https://t.co/XMMQ3O4vu1,Congratulations on the fasting of the 25th day of the 25th day Tweeps don't forget the meal and intention of fasting #Ramadanmubarak1445H https://t.co/xmmq3o4vu1,Congratulations on the fasting of the th day of the th day Tweeps don t forget the meal and intention of fasting RamadanmubarakH https t co xmmqovu,congratulations on the fasting of the th day of the th day tweeps don t forget the meal and intention of fasting ramadanmubarakh https t co xmmqovu,congratulations fasting day day tweeps forget meal intention fasting ramadanmubarakh https co xmmqovu,"['congratulations', 'fasting', 'day', 'day', 'tweeps', 'forget', 'meal', 'intention', 'fasting', 'ramadanmubarakh', 'https', 'co', 'xmmqovu']","['congratul', 'fast', 'day', 'day', 'tweep', 'forget', 'meal', 'intent', 'fast', 'ramadanmubarakh', 'http', 'co', 'xmmqovu']",congratul fast day day tweep forget meal intent fast ramadanmubarakh http co xmmqovu,positive,0.9803666
Thu Apr 04 20:51:01 +0000 2024,ppp,Buka bersama pengurus harian DPP PPP dan santunan anak yatim Kamis 24 Ramadhan 1445H/4 April 2024 #Ramadhan https://t.co/8F9CZDqiFE,Open together with the daily board of PPP DPP and Orphans Compensation Thursday 24 Ramadhan 1445H/4 April 2024 #Ramadhan https://t.co/8f9czdqife,Open together with the daily board of PPP DPP and Orphans Compensation Thursday  Ramadhan H  April  Ramadhan https t co fczdqife,open together with the daily board of ppp dpp and orphans compensation thursday  ramadhan h  april  ramadhan https t co fczdqife,open together daily board ppp dpp orphans compensation thursday ramadhan h april ramadhan https co fczdqife,"['open', 'together', 'daily', 'board', 'ppp', 'dpp', 'orphans', 'compensation', 'thursday', 'ramadhan', 'h', 'april', 'ramadhan', 'https', 'co', 'fczdqife']","['open', 'togeth', 'daili', 'board', 'ppp', 'dpp', 'orphan', 'compens', 'thursday', 'ramadhan', 'h', 'april', 'ramadhan', 'http', 'co', 'fczdqife']",open togeth daili board ppp dpp orphan compens thursday ramadhan h april ramadhan http co fczdqife,positive,0.99999964
Thu Apr 04 20:46:38 +0000 2024,ppp,pas baca versi novelnya shen li walaupun gua cuma baca chp ngewenya mereka aja kirain bakal eksplisit ternyata engga sayang sekaleee ttapi aslian gua belom nemu bacaan yang ppp lebih brutal dari bing an ben hexie pornonya beneran bikin puyeng,"When I read the version of the novel Shen Li, even though I only read the chp, just because I would be explicit, it turned out that I didn't love it, but I hadn't found a reading that PPP was more brutal than Bing An Ben Hexie Porno really made me queuing",When I read the version of the novel Shen Li even though I only read the chp just because I would be explicit it turned out that I didn t love it but I hadn t found a reading that PPP was more brutal than Bing An Ben Hexie Porno really made me queuing,when i read the version of the novel shen li even though i only read the chp just because i would be explicit it turned out that i didn t love it but i hadn t found a reading that ppp was more brutal than bing an ben hexie porno really made me queuing,read version novel shen li even though read chp would explicit turned love found reading ppp brutal bing ben hexie porno really made queuing,"['read', 'version', 'novel', 'shen', 'li', 'even', 'though', 'read', 'chp', 'would', 'explicit', 'turned', 'love', 'found', 'reading', 'ppp', 'brutal', 'bing', 'ben', 'hexie', 'porno', 'really', 'made', 'queuing']","['read', 'version', 'novel', 'shen', 'li', 'even', 'though', 'read', 'chp', 'would', 'explicit', 'turn', 'love', 'found', 'read', 'ppp', 'brutal', 'bing', 'ben', 'hexi', 'porno', 'realli', 'made', 'queu']",read version novel shen li even though read chp would explicit turn love found read ppp brutal bing ben hexi porno realli made queu,positive,1
Thu Apr 04 20:42:27 +0000 2024,ppp,@CNNIndonesia 2029 tinggalin ini partai usahakan keluar dari 5 besae biar kayak PPP... biar tahu rasa.. padahal masih ada Pilkada masih ragu ragu?,@CNNIndonesia 2029 Stay this party try to get out of 5 besae so like PPP ... so that you know the taste ... even though there is still a regional election still doubtful?, Stay this party try to get out of  besae so like PPP so that you know the taste even though there is still a regional election still doubtful, stay this party try to get out of  besae so like ppp so that you know the taste even though there is still a regional election still doubtful,stay party try get besae like ppp know taste even though still regional election still doubtful,"['stay', 'party', 'try', 'get', 'besae', 'like', 'ppp', 'know', 'taste', 'even', 'though', 'still', 'regional', 'election', 'still', 'doubtful']","['stay', 'parti', 'tri', 'get', 'besa', 'like', 'ppp', 'know', 'tast', 'even', 'though', 'still', 'region', 'elect', 'still', 'doubt']",stay parti tri get besa like ppp know tast even though still region elect still doubt,positive,1
Thu Apr 04 20:42:23 +0000 2024,ppp,ppp sahurrr @delaputeri semangatt puasanya hari inii,PP SAHUR @DelaPuteri of his fasting spirit today,PP SAHUof his fasting spirit today,pp sahuof his fasting spirit today,pp sahuof fasting spirit today,"['pp', 'sahuof', 'fasting', 'spirit', 'today']","['pp', 'sahuof', 'fast', 'spirit', 'today']",pp sahuof fast spirit today,positive,1
Thu Apr 04 20:35:46 +0000 2024,ppp,@KaliwalYam Aleema khan ko dekh k lgta hh Pmln or ppp theek krty jo party ghr sy baharni jany dety hn.... idhr dekh lo sari qiadat satooo pee k soo ri siwaye sher afzalk,@Kaliwawawam aleema khan ko dekh k lgta hh pmln or ppp theek krty jo party ghr syr baharni jany dety hn .... idhr dekh lo qiadat satooo pee k soo ri siwaye sher afzalk,aleema khan ko dekh k lgta hh pmln or ppp theek krty jo party ghr syr baharni jany dety hn idhr dekh lo qiadat satooo pee k soo ri siwaye sher afzalk,aleema khan ko dekh k lgta hh pmln or ppp theek krty jo party ghr syr baharni jany dety hn idhr dekh lo qiadat satooo pee k soo ri siwaye sher afzalk,aleema khan ko dekh k lgta hh pmln ppp theek krty jo party ghr syr baharni jany dety hn idhr dekh lo qiadat satooo pee k soo ri siwaye sher afzalk,"['aleema', 'khan', 'ko', 'dekh', 'k', 'lgta', 'hh', 'pmln', 'ppp', 'theek', 'krty', 'jo', 'party', 'ghr', 'syr', 'baharni', 'jany', 'dety', 'hn', 'idhr', 'dekh', 'lo', 'qiadat', 'satooo', 'pee', 'k', 'soo', 'ri', 'siwaye', 'sher', 'afzalk']","['aleema', 'khan', 'ko', 'dekh', 'k', 'lgta', 'hh', 'pmln', 'ppp', 'theek', 'krti', 'jo', 'parti', 'ghr', 'syr', 'baharni', 'jani', 'deti', 'hn', 'idhr', 'dekh', 'lo', 'qiadat', 'satooo', 'pee', 'k', 'soo', 'ri', 'siway', 'sher', 'afzalk']",aleema khan ko dekh k lgta hh pmln ppp theek krti jo parti ghr syr baharni jani deti hn idhr dekh lo qiadat satooo pee k soo ri siway sher afzalk,positive,0.9999301
Thu Apr 04 20:34:08 +0000 2024,ppp,@undipmenfess ayo di beli gemes gemes bgttt bisa aku anter sampe koss,"@undipmenfess, let's buy it, I can bought it.",let s buy it I can bought it,let s buy it i can bought it,let buy bought,"['let', 'buy', 'bought']","['let', 'buy', 'bought']",let buy bought,negative,0.002988848
Thu Apr 04 20:32:10 +0000 2024,ppp,@undipmenfess ini kaa knittnyaa bisa dipake buat non hijabn lgsg cusss diantar smp koss,"@undipmenfess, rich skin can be used for non hijab directly cusss",rich skin can be used for non hijab directly cusss,rich skin can be used for non hijab directly cusss,rich skin used non hijab directly cusss,"['rich', 'skin', 'used', 'non', 'hijab', 'directly', 'cusss']","['rich', 'skin', 'use', 'non', 'hijab', 'directli', 'cusss']",rich skin use non hijab directli cusss,positive,0.9934079
Thu Apr 04 20:28:46 +0000 2024,ppp,@syed_bacha @syed_bacha yahi batt agr hm ppp or noni ko fitna bolin kia mehsoos kro gee Pti noni ppp sab Pakistani hin k c ik jamat qatal kr k khud badshah ni bnna chahiyeee Bat agar fitny k hy to ppp or noni ne b fitna phelany min koi kasaar ni chooori,@syed_bacha @syed_bacha yahi batt agr hm ppp or noni ko fitna bolin kia mehsoos kro gee pti noni ppp pakistani hin k c ikat qatal kr k khud badshah ni bnna chahiyeee bat so fitny k h to ppp orNi Chooori,yahi batt agr hm ppp or noni ko fitna bolin kia mehsoos kro gee pti noni ppp pakistani hin k c ikat qatal kr k khud badshah ni bnna chahiyeee bat so fitny k h to ppp orNi Chooori,yahi batt agr hm ppp or noni ko fitna bolin kia mehsoos kro gee pti noni ppp pakistani hin k c ikat qatal kr k khud badshah ni bnna chahiyeee bat so fitny k h to ppp orni chooori,yahi batt agr hm ppp noni ko fitna bolin kia mehsoos kro gee pti noni ppp pakistani hin k c ikat qatal kr k khud badshah ni bnna chahiyeee bat fitny k h ppp orni chooori,"['yahi', 'batt', 'agr', 'hm', 'ppp', 'noni', 'ko', 'fitna', 'bolin', 'kia', 'mehsoos', 'kro', 'gee', 'pti', 'noni', 'ppp', 'pakistani', 'hin', 'k', 'c', 'ikat', 'qatal', 'kr', 'k', 'khud', 'badshah', 'ni', 'bnna', 'chahiyeee', 'bat', 'fitny', 'k', 'h', 'ppp', 'orni', 'chooori']","['yahi', 'batt', 'agr', 'hm', 'ppp', 'noni', 'ko', 'fitna', 'bolin', 'kia', 'mehsoo', 'kro', 'gee', 'pti', 'noni', 'ppp', 'pakistani', 'hin', 'k', 'c', 'ikat', 'qatal', 'kr', 'k', 'khud', 'badshah', 'ni', 'bnna', 'chahiyee', 'bat', 'fitni', 'k', 'h', 'ppp', 'orni', 'chooori']",yahi batt agr hm ppp noni ko fitna bolin kia mehsoo kro gee pti noni ppp pakistani hin k c ikat qatal kr k khud badshah ni bnna chahiyee bat fitni k h ppp orni chooori,positive,0.99999934
Thu Apr 04 20:13:56 +0000 2024,ppp,General Secretary Pakistan People's Party District Ghazar Waqar Ahmad Maya @amjadhussainaza @DanishSadia @JamilAhmad_PPP @AdvocateAmjad_ @AghaSherazAli @MediaCellPPP @BBhuttoZardari @faisalmirppp @S_MehdiShahPpp @wajahatgilgiti @IlhameShahzad @AhmedRazaAqai @AkbarGilgiti5 https://t.co/iCLVw04B9C,General Secretary Pakistan People's Party District Ghazar Waqar Ahmad Maya @amjadhussainaza @danishsadia @jamilahmad_ppp @advocateamjad_ Eshahzad @ahmedrazaaqai @akbargilbit5 https://t.co/iclvw04b9c,General Secretary Pakistan People s Party District Ghazar Waqar Ahmad MayaEshahzadhttps t co iclvwbc,general secretary pakistan people s party district ghazar waqar ahmad mayaeshahzadhttps t co iclvwbc,general secretary pakistan people party district ghazar waqar ahmad mayaeshahzadhttps co iclvwbc,"['general', 'secretary', 'pakistan', 'people', 'party', 'district', 'ghazar', 'waqar', 'ahmad', 'mayaeshahzadhttps', 'co', 'iclvwbc']","['gener', 'secretari', 'pakistan', 'peopl', 'parti', 'district', 'ghazar', 'waqar', 'ahmad', 'mayaeshahzadhttp', 'co', 'iclvwbc']",gener secretari pakistan peopl parti district ghazar waqar ahmad mayaeshahzadhttp co iclvwbc,negative,4.97E-07
Thu Apr 04 20:11:11 +0000 2024,ppp,rill ini mah tiap hari skrg ada spill-an dating news yaa hmm gue udah siap bgt sih ppp @ cnblue,This real is every day now there is a spill dating news hmm hmm I'm already ready for ppp @ cnblue,This real is every day now there is a spill dating news hmm hmm I m already ready for pppcnblue,this real is every day now there is a spill dating news hmm hmm i m already ready for pppcnblue,real every day spill dating news hmm hmm already ready pppcnblue,"['real', 'every', 'day', 'spill', 'dating', 'news', 'hmm', 'hmm', 'already', 'ready', 'pppcnblue']","['real', 'everi', 'day', 'spill', 'date', 'news', 'hmm', 'hmm', 'alreadi', 'readi', 'pppcnblue']",real everi day spill date news hmm hmm alreadi readi pppcnblue,positive,0.99999964
Thu Apr 04 19:47:15 +0000 2024,ppp,@rubbcm @Alejand66753765 @CarlosE97925221 @drakyboy78 @Fantasiador2 @elalvinmty @savage_urban @leopardoapodaca @Vallejo02260226 @Ricardo43217263 Info del gang bang,@rubbcm @alejand66753765 @carlose97925221 @drakyboy78 @fantasiador2 @elalvinmty @savage_urban,urban,urban,urban,['urban'],['urban'],urban,negative,0.054361276
Thu Apr 04 19:32:17 +0000 2024,ppp,ppp ada yg masi bangun ga,PPP is still waking up or not,PPP is still waking up or not,ppp is still waking up or not,ppp still waking,"['ppp', 'still', 'waking']","['ppp', 'still', 'wake']",ppp still wake,positive,0.9149241
Thu Apr 04 19:32:09 +0000 2024,ppp,@sampedia_ Ada aja cerita orang Banten. Btw yg bawa kabur mobil gue juga orang Banten.,@sampedia_ There are just stories of Banten people.Btw who brought my car ran away as well as Banten people.,There are just stories of Banten people Btw who brought my car ran away as well as Banten people,there are just stories of banten people btw who brought my car ran away as well as banten people,stories banten people btw brought car ran away well banten people,"['stories', 'banten', 'people', 'btw', 'brought', 'car', 'ran', 'away', 'well', 'banten', 'people']","['stori', 'banten', 'peopl', 'btw', 'brought', 'car', 'ran', 'away', 'well', 'banten', 'peopl']",stori banten peopl btw brought car ran away well banten peopl,negative,0.026195029
Thu Apr 04 19:29:26 +0000 2024,ppp,Penasaran mau liat video nya lu malah jualan anjing gak ada empati nya banget. Haram duit yg lu dapet. Gimana kalo keluarga korban liat ini.,"Curious to see the video you even sell dogs, there is no empathy.Haram money you get.What if the victim's family see this.",Curious to see the video you even sell dogs there is no empathy Haram money you get What if the victim s family see this,curious to see the video you even sell dogs there is no empathy haram money you get what if the victim s family see this,curious see video even sell dogs empathy haram money get victim family see,"['curious', 'see', 'video', 'even', 'sell', 'dogs', 'empathy', 'haram', 'money', 'get', 'victim', 'family', 'see']","['curiou', 'see', 'video', 'even', 'sell', 'dog', 'empathi', 'haram', 'money', 'get', 'victim', 'famili', 'see']",curiou see video even sell dog empathi haram money get victim famili see,positive,0.9999986
Thu Apr 04 19:28:27 +0000 2024,ppp,PPP YG SI KENAPA BANDUNG TANGISIN WKWKWK,PPP YG WHY WHY BANDUNG CARE,PPP YG WHY WHY BANDUNG CARE,ppp yg why why bandung care,ppp bandung care,"['ppp', 'bandung', 'care']","['ppp', 'bandung', 'care']",ppp bandung care,negative,0.000692623
Thu Apr 04 19:08:27 +0000 2024,ppp,@gayforstoessel oki:PPP,@GayForstoessel Oki: PPP,Oki PPP,oki ppp,oki ppp,"['oki', 'ppp']","['oki', 'ppp']",oki ppp,negative,0.006242762
Thu Apr 04 18:46:42 +0000 2024,ppp,@merdekadotcom Ini org PPP penjilat jokowi,@merdekadotcom This is PPP Jokowi's PPP,This is PPP Jokowi s PPP,this is ppp jokowi s ppp,ppp jokowi ppp,"['ppp', 'jokowi', 'ppp']","['ppp', 'jokowi', 'ppp']",ppp jokowi ppp,negative,0.000120368
Thu Apr 04 18:41:35 +0000 2024,ppp,ppp bisa ga nutupin rasa kangen pake tutup botol arak ???,Ppp can not cover the feeling of miss using a wine bottle cap ???,Ppp can not cover the feeling of miss using a wine bottle cap,ppp can not cover the feeling of miss using a wine bottle cap,ppp cover feeling miss using wine bottle cap,"['ppp', 'cover', 'feeling', 'miss', 'using', 'wine', 'bottle', 'cap']","['ppp', 'cover', 'feel', 'miss', 'use', 'wine', 'bottl', 'cap']",ppp cover feel miss use wine bottl cap,positive,1
Thu Apr 04 18:40:13 +0000 2024,ppp,@imtiazchandyo GDA waly har sal election mein badmashi kr k khon khraba krty hain .. 2017 mein Ranipur Daraza wala incident tu pta hoga hi...,@imtiazchandyo Gda Waly Har Sal Election Mein Badmashi Kr K Khon Khraba Krty Hain .. 2017 Mein Ranipur Daraza Wala Incident Tu PTA Hoga Hi ...,Gda Waly Har Sal Election Mein Badmashi Kr K Khon Khraba Krty Hain  Mein Ranipur Daraza Wala Incident Tu PTA Hoga Hi,gda waly har sal election mein badmashi kr k khon khraba krty hain  mein ranipur daraza wala incident tu pta hoga hi,gda waly har sal election mein badmashi kr k khon khraba krty hain mein ranipur daraza wala incident tu pta hoga hi,"['gda', 'waly', 'har', 'sal', 'election', 'mein', 'badmashi', 'kr', 'k', 'khon', 'khraba', 'krty', 'hain', 'mein', 'ranipur', 'daraza', 'wala', 'incident', 'tu', 'pta', 'hoga', 'hi']","['gda', 'wali', 'har', 'sal', 'elect', 'mein', 'badmashi', 'kr', 'k', 'khon', 'khraba', 'krti', 'hain', 'mein', 'ranipur', 'daraza', 'wala', 'incid', 'tu', 'pta', 'hoga', 'hi']",gda wali har sal elect mein badmashi kr k khon khraba krti hain mein ranipur daraza wala incid tu pta hoga hi,positive,0.99999994
Thu Apr 04 18:27:53 +0000 2024,ppp,On the occasion of 4th April PPP Sukkur arranged Quran Khawani &amp; Iftar at Peoples Secretariat Taluka Pano Akil- Sukkur. https://t.co/5qi6BFYxFx,On the occasion of 4th April PPP Sukkur Arranged Quran Khawani & amp;Iftar at Peoples Secretariat Taluka Pano Akil-Sukkur.https://t.co/5QI6BFYXFX,On the occasion of th April PPP Sukkur Arranged Quran Khawani amp Iftar at Peoples Secretariat Taluka Pano Akil Sukkur https t co QIBFYXFX,on the occasion of th april ppp sukkur arranged quran khawani amp iftar at peoples secretariat taluka pano akil sukkur https t co qibfyxfx,occasion april ppp sukkur arranged quran khawani amp iftar peoples secretariat taluka pano akil sukkur https co qibfyxfx,"['occasion', 'april', 'ppp', 'sukkur', 'arranged', 'quran', 'khawani', 'amp', 'iftar', 'peoples', 'secretariat', 'taluka', 'pano', 'akil', 'sukkur', 'https', 'co', 'qibfyxfx']","['occas', 'april', 'ppp', 'sukkur', 'arrang', 'quran', 'khawani', 'amp', 'iftar', 'peopl', 'secretariat', 'taluka', 'pano', 'akil', 'sukkur', 'http', 'co', 'qibfyxfx']",occas april ppp sukkur arrang quran khawani amp iftar peopl secretariat taluka pano akil sukkur http co qibfyxfx,positive,0.99999875
Thu Apr 04 17:56:49 +0000 2024,ppp,mentor gerigiku -&gt; kakel sma-ku pacarnya mentorku -&gt; kakak pendamping waktu mpls sma xixixixi lucuk,Mentor Gerigiku -& GT;Kakel my high school his girlfriend my mentor -& gt;Sister MPLS MPLS SMA XIXIXIXI Lucuk,Mentor Gerigiku GT Kakel my high school his girlfriend my mentor gt Sister MPLS MPLS SMA XIXIXIXI Lucuk,mentor gerigiku gt kakel my high school his girlfriend my mentor gt sister mpls mpls sma xixixixi lucuk,mentor gerigiku gt kakel high school girlfriend mentor gt sister mpls mpls sma xixixixi lucuk,"['mentor', 'gerigiku', 'gt', 'kakel', 'high', 'school', 'girlfriend', 'mentor', 'gt', 'sister', 'mpls', 'mpls', 'sma', 'xixixixi', 'lucuk']","['mentor', 'gerigiku', 'gt', 'kakel', 'high', 'school', 'girlfriend', 'mentor', 'gt', 'sister', 'mpl', 'mpl', 'sma', 'xixixixi', 'lucuk']",mentor gerigiku gt kakel high school girlfriend mentor gt sister mpl mpl sma xixixixi lucuk,negative,7.33E-07
Thu Apr 04 17:55:29 +0000 2024,ppp,@czoolwithyou klo lu jd billie eilish tinggal kontak org instagram aja gasi misi ppp settingin semuan followers supaya jd closefriend dong trims coba aja unfoll trs follow lg langsung closefriend,"@czoolwithyou if you become a billie eilish, just contact Instagram people, just give the mission of the ppp settingin all followers so that you are closefriend, then just try to unfoll.",if you become a billie eilish just contact Instagram people just give the mission of the ppp settingin all followers so that you are closefriend then just try to unfoll,if you become a billie eilish just contact instagram people just give the mission of the ppp settingin all followers so that you are closefriend then just try to unfoll,become billie eilish contact instagram people give mission ppp settingin followers closefriend try unfoll,"['become', 'billie', 'eilish', 'contact', 'instagram', 'people', 'give', 'mission', 'ppp', 'settingin', 'followers', 'closefriend', 'try', 'unfoll']","['becom', 'billi', 'eilish', 'contact', 'instagram', 'peopl', 'give', 'mission', 'ppp', 'settingin', 'follow', 'closefriend', 'tri', 'unfol']",becom billi eilish contact instagram peopl give mission ppp settingin follow closefriend tri unfol,positive,0.97630584
Thu Apr 04 17:50:15 +0000 2024,ppp,guys ppp kalo kita cek profil spotify org ad notifnya ga si???,guys ppp if we check the spot of spotify there are notifications?,guys ppp if we check the spot of spotify there are notifications,guys ppp if we check the spot of spotify there are notifications,guys ppp check spot spotify notifications,"['guys', 'ppp', 'check', 'spot', 'spotify', 'notifications']","['guy', 'ppp', 'check', 'spot', 'spotifi', 'notif']",guy ppp check spot spotifi notif,positive,0.999999
