created_at,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean
Mon Mar 25 22:02:43 +0000 2024,@aly_benzema @psi_id @grace_nat @Giring_Ganesha @Uki23 Untuk urus kota sebesar jakarta bukan tipe tipe @heru_budi tu urus Jakarta konon.. dia dia pikir urus Jakarta tu sama DG mengurus satu rumah tangga.. tidak level you Heru Budi. You kena berguru dulu sama pak Anies macam cara mengurus kota sebesar itu.. dasar kampret,@aly_benzema @psi_id @grace_nat @giring_ganesha @uki23 to take care of the city as big as Jakarta is not the type @heru_budi tu Tauus Jakarta is said to be ... he thinks it takes care of Jakarta the same by taking care of one household ... not the level of you heru Budi.You got to study first with Mr. Anies like a way to take care of the city of that size.,to take care of the city as big as Jakarta is not the typetu Tauus Jakarta is said to be he thinks it takes care of Jakarta the same by taking care of one household not the level of you heru Budi You got to study first with Mr Anies like a way to take care of the city of that size,to take care of the city as big as jakarta is not the typetu tauus jakarta is said to be he thinks it takes care of jakarta the same by taking care of one household not the level of you heru budi you got to study first with mr anies like a way to take care of the city of that size,take care city big jakarta typetu tauus jakarta said thinks takes care jakarta taking care one household level heru budi got study first mr anies like way take care city size,"['take', 'care', 'city', 'big', 'jakarta', 'typetu', 'tauus', 'jakarta', 'said', 'thinks', 'takes', 'care', 'jakarta', 'taking', 'care', 'one', 'household', 'level', 'heru', 'budi', 'got', 'study', 'first', 'mr', 'anies', 'like', 'way', 'take', 'care', 'city', 'size']","['take', 'care', 'citi', 'big', 'jakarta', 'typetu', 'tauu', 'jakarta', 'said', 'think', 'take', 'care', 'jakarta', 'take', 'care', 'one', 'household', 'level', 'heru', 'budi', 'got', 'studi', 'first', 'mr', 'ani', 'like', 'way', 'take', 'care', 'citi', 'size']",take care citi big jakarta typetu tauu jakarta said think take care jakarta take care one household level heru budi got studi first mr ani like way take care citi size
Mon Mar 25 22:02:18 +0000 2024,@ARSIPAJA Mana nih @psi_id biasanya berisik.. ,@Arsipaja where @psi_id is usually noisy ..,whereis usually noisy,whereis usually noisy,whereis usually noisy,"['whereis', 'usually', 'noisy']","['wherei', 'usual', 'noisi']",wherei usual noisi
Mon Mar 25 22:00:37 +0000 2024,@psi_id sdh tenggelam ....... Tenggelam dlm penderitaan ga lolos ke senayan,@psi_id already sinking ....... sinking in suffering who qualified for Senayan,already sinking sinking in suffering who qualified for Senayan,already sinking sinking in suffering who qualified for senayan,already sinking sinking suffering qualified senayan,"['already', 'sinking', 'sinking', 'suffering', 'qualified', 'senayan']","['alreadi', 'sink', 'sink', 'suffer', 'qualifi', 'senayan']",alreadi sink sink suffer qualifi senayan
Mon Mar 25 22:00:27 +0000 2024,@msaid_didu @psi_id @psi_id lagi kebanjiran fakta suara mereka cuma dibawah 2 9%,@msaid_didu @psi_id @psi_id again flooded the fact of their voices only below 2 9%,again flooded the fact of their voices only below  ,again flooded the fact of their voices only below  ,flooded fact voices,"['flooded', 'fact', 'voices']","['flood', 'fact', 'voic']",flood fact voic
Mon Mar 25 21:56:44 +0000 2024,Apakah menurut @hotmanParis tuntutan @psi_id ke MK ini juga; Super-Super Cengeng..?,Is according to @hotmanparis the demands of @psi_id to this MK too;Super-whiny ...?,Is according tothe demands ofto this MK too Super whiny,is according tothe demands ofto this mk too super whiny,according tothe demands ofto mk super whiny,"['according', 'tothe', 'demands', 'ofto', 'mk', 'super', 'whiny']","['accord', 'toth', 'demand', 'ofto', 'mk', 'super', 'whini']",accord toth demand ofto mk super whini
Mon Mar 25 21:55:47 +0000 2024,@CNNIndonesia Perang opini / psi war itu biasa fakta yang harus diungkap,@Cnnindonesia War of opinion / psi war is used to the fact that must be revealed,War of opinion psi war is used to the fact that must be revealed,war of opinion psi war is used to the fact that must be revealed,war opinion psi war used fact must revealed,"['war', 'opinion', 'psi', 'war', 'used', 'fact', 'must', 'revealed']","['war', 'opinion', 'psi', 'war', 'use', 'fact', 'must', 'reveal']",war opinion psi war use fact must reveal
Mon Mar 25 21:55:36 +0000 2024,@DedynurPalakka @psi_id Penjilat,@Dedynurpalakka @psi_id Prayer,Prayer,prayer,prayer,['prayer'],['prayer'],prayer
Mon Mar 25 21:54:08 +0000 2024,@aly_benzema @psi_id @grace_nat @Giring_Ganesha @Uki23 Moment ketika ad banjir di jkt: https://t.co/ParV3AGZ9r,@aly_benzema @psi_id @grace_nat @giring_ganesha @uki23 Moments when there is a flood at JKT: https://t.co/parv3agz9r9r,Moments when there is a flood at JKT https t co parvagzrr,moments when there is a flood at jkt https t co parvagzrr,moments flood jkt https co parvagzrr,"['moments', 'flood', 'jkt', 'https', 'co', 'parvagzrr']","['moment', 'flood', 'jkt', 'http', 'co', 'parvagzrr']",moment flood jkt http co parvagzrr
Mon Mar 25 21:52:19 +0000 2024,@DedynurPalakka @psi_id Syukurlah stelah jd bagian dr gurem sesedih apapun masih tetap pura² bahagia...,"@Dedynurpalakka @psi_id Thank God after becoming a part of the little bitter, still pretending to be happy ...",Thank God after becoming a part of the little bitter still pretending to be happy,thank god after becoming a part of the little bitter still pretending to be happy,thank god becoming part little bitter still pretending happy,"['thank', 'god', 'becoming', 'part', 'little', 'bitter', 'still', 'pretending', 'happy']","['thank', 'god', 'becom', 'part', 'littl', 'bitter', 'still', 'pretend', 'happi']",thank god becom part littl bitter still pretend happi
Mon Mar 25 21:52:17 +0000 2024,@aly_benzema @psi_id @grace_nat @Giring_Ganesha @Uki23 @grace_nat sedang mencretttt yaa @Uki23 https://t.co/Nd8vtMsNyh,@aly_benzema @psi_id @grace_nat @giring_ganesha @uki23 @grace_nat is diagretttt,is diagretttt,is diagretttt,diagretttt,['diagretttt'],['diagretttt'],diagretttt
Mon Mar 25 21:49:23 +0000 2024,@fflofycloudy Iya macama,@ffofycloudy yes macama,yes macama,yes macama,yes macama,"['yes', 'macama']","['ye', 'macama']",ye macama
Mon Mar 25 21:47:25 +0000 2024,@razourink @catchmeupid Psi kak,@razourink @catchmeupid psi sis,psi sis,psi sis,psi sis,"['psi', 'sis']","['psi', 'si']",psi si
Mon Mar 25 21:46:40 +0000 2024,@detikcom PPP salah langkah dukung Ganjar-Mahfud ? ini ASBUN &amp; OMON². PPP kalah karena dikerjain Jokowi. Ini kecurangan pemilu. Telah terbukti atau patut diduga sebagian besar suara PPP pindah ke PSI atau Golkar atau... Sialan ! (Boni).,@detikcom ppp wrong steps to support Ganjar-Mahfud?this is asbun & amp;Omon.PPP lost because Jokowi was bullied.This is election fraud.It has been proven or should be suspected that most of the PPP votes moved to PSI or Golkar or ... Damn it!(Boni).,ppp wrong steps to support Ganjar Mahfud this is asbun amp Omon PPP lost because Jokowi was bullied This is election fraud It has been proven or should be suspected that most of the PPP votes moved to PSI or Golkar or Damn it Boni,ppp wrong steps to support ganjar mahfud this is asbun amp omon ppp lost because jokowi was bullied this is election fraud it has been proven or should be suspected that most of the ppp votes moved to psi or golkar or damn it boni,ppp wrong steps support ganjar mahfud asbun amp omon ppp lost jokowi bullied election fraud proven suspected ppp votes moved psi golkar damn boni,"['ppp', 'wrong', 'steps', 'support', 'ganjar', 'mahfud', 'asbun', 'amp', 'omon', 'ppp', 'lost', 'jokowi', 'bullied', 'election', 'fraud', 'proven', 'suspected', 'ppp', 'votes', 'moved', 'psi', 'golkar', 'damn', 'boni']","['ppp', 'wrong', 'step', 'support', 'ganjar', 'mahfud', 'asbun', 'amp', 'omon', 'ppp', 'lost', 'jokowi', 'bulli', 'elect', 'fraud', 'proven', 'suspect', 'ppp', 'vote', 'move', 'psi', 'golkar', 'damn', 'boni']",ppp wrong step support ganjar mahfud asbun amp omon ppp lost jokowi bulli elect fraud proven suspect ppp vote move psi golkar damn boni
Mon Mar 25 21:46:25 +0000 2024,@tempodotco Tolong Sih. Pasang Poto Banjir nya Di Markasnya PSI. SUPAYA MEREKA SADAR JAKARTA MAKIN PARAH BANJIRNYA.,@tempodotco please.Install the flood photo at the PSI headquarters.So that they realize that Jakarta is getting worse.,please Install the flood photo at the PSI headquarters So that they realize that Jakarta is getting worse,please install the flood photo at the psi headquarters so that they realize that jakarta is getting worse,please install flood photo psi headquarters realize jakarta getting worse,"['please', 'install', 'flood', 'photo', 'psi', 'headquarters', 'realize', 'jakarta', 'getting', 'worse']","['pleas', 'instal', 'flood', 'photo', 'psi', 'headquart', 'realiz', 'jakarta', 'get', 'wors']",pleas instal flood photo psi headquart realiz jakarta get wors
Mon Mar 25 21:45:49 +0000 2024,@psi_id BACOTAN LU MANA,@psi_id which bacotan,which bacotan,which bacotan,bacotan,['bacotan'],['bacotan'],bacotan
Mon Mar 25 21:45:34 +0000 2024,@ferrykoto Karena PSI blm banyak dpt kesempatan korupsi.,@ferrykoto because many breastfeeding can not get a lot of corruption opportunities.,because many breastfeeding can not get a lot of corruption opportunities,because many breastfeeding can not get a lot of corruption opportunities,many breastfeeding get lot corruption opportunities,"['many', 'breastfeeding', 'get', 'lot', 'corruption', 'opportunities']","['mani', 'breastfeed', 'get', 'lot', 'corrupt', 'opportun']",mani breastfeed get lot corrupt opportun
Mon Mar 25 21:44:30 +0000 2024,@tvOneNews Coba yg omon2 itu Anies pst dah d jd bulan2an nya @psi_id . Emang boleh semunafik ini? Emang boleh?,@tvonews try the omon2 that is anies pst already in the moon @psi_id.Can this semunic?Can you do it?,try the omon that is anies pst already in the moon id Can this semunic Can you do it,try the omon that is anies pst already in the moon id can this semunic can you do it,try omon anies pst already moon id semunic,"['try', 'omon', 'anies', 'pst', 'already', 'moon', 'id', 'semunic']","['tri', 'omon', 'ani', 'pst', 'alreadi', 'moon', 'id', 'semun']",tri omon ani pst alreadi moon id semun
Mon Mar 25 21:44:14 +0000 2024,@adearmando61 PSI ga ada suaranya nih jakarta banjir di banyak titik.. ? Apa karena sekubu dengan PJ ya,"@Adearmando61 Psi has no voice, Jakarta floods at many points ...?Is it because of the prak",Psi has no voice Jakarta floods at many points Is it because of the prak,psi has no voice jakarta floods at many points is it because of the prak,psi voice jakarta floods many points prak,"['psi', 'voice', 'jakarta', 'floods', 'many', 'points', 'prak']","['psi', 'voic', 'jakarta', 'flood', 'mani', 'point', 'prak']",psi voic jakarta flood mani point prak
Mon Mar 25 21:43:34 +0000 2024,@CNNIndonesia PSI mana suaranya.... ,@Cnnindonesia psi where the sound is ....,psi where the sound is,psi where the sound is,psi sound,"['psi', 'sound']","['psi', 'sound']",psi sound
Mon Mar 25 21:43:18 +0000 2024,@PolJokesID Banyak juga kandidat dari PSI,@Poljokesid there are also many candidates from PSI,there are also many candidates from PSI,there are also many candidates from psi,also many candidates psi,"['also', 'many', 'candidates', 'psi']","['also', 'mani', 'candid', 'psi']",also mani candid psi
Mon Mar 25 21:43:03 +0000 2024,@DedynurPalakka @prabowo Kayak psi ya terus berjuang dengan cara apapun sampai2 ketum partainya melalui proses instan yang juga anak presiden...ehhh tapi mungkin itu kali cara yang lumrah bagi psi sebagai jalan perjuangannya hahahahaha...,@Dedynurpalakka @prabowo like psi yes keep fighting in any way until the party of his party through an instant process that is also the child of the president ... ehhh but maybe it's a common way to PSI as the way of struggle hahahahaha ...,like psi yes keep fighting in any way until the party of his party through an instant process that is also the child of the president ehhh but maybe it s a common way to PSI as the way of struggle hahahahaha,like psi yes keep fighting in any way until the party of his party through an instant process that is also the child of the president ehhh but maybe it s a common way to psi as the way of struggle hahahahaha,like psi yes keep fighting way party party instant process also child president ehhh maybe common way psi way struggle hahahahaha,"['like', 'psi', 'yes', 'keep', 'fighting', 'way', 'party', 'party', 'instant', 'process', 'also', 'child', 'president', 'ehhh', 'maybe', 'common', 'way', 'psi', 'way', 'struggle', 'hahahahaha']","['like', 'psi', 'ye', 'keep', 'fight', 'way', 'parti', 'parti', 'instant', 'process', 'also', 'child', 'presid', 'ehhh', 'mayb', 'common', 'way', 'psi', 'way', 'struggl', 'hahahahaha']",like psi ye keep fight way parti parti instant process also child presid ehhh mayb common way psi way struggl hahahahaha
Mon Mar 25 21:42:55 +0000 2024,@msaid_didu @psi_id Partai setan Indonesia,@msaid_didu @psi_id Indonesian Satan Party,Indonesian Satan Party,indonesian satan party,indonesian satan party,"['indonesian', 'satan', 'party']","['indonesian', 'satan', 'parti']",indonesian satan parti
Mon Mar 25 21:40:29 +0000 2024,@ferrykoto PSI yakin bersih? hahahaha mau maling suara tp ketahuan..gak jadi maling partai nol koma punya dana kampanye ngalahin partai besar ,@ferrykoto psi is sure to be clean?hahahaha I want a thief to vote but was found out ... it was not a zero koma thief to have a campaign fund to defeat a big party,psi is sure to be clean hahahaha I want a thief to vote but was found out it was not a zero koma thief to have a campaign fund to defeat a big party,psi is sure to be clean hahahaha i want a thief to vote but was found out it was not a zero koma thief to have a campaign fund to defeat a big party,psi sure clean hahahaha want thief vote found zero koma thief campaign fund defeat big party,"['psi', 'sure', 'clean', 'hahahaha', 'want', 'thief', 'vote', 'found', 'zero', 'koma', 'thief', 'campaign', 'fund', 'defeat', 'big', 'party']","['psi', 'sure', 'clean', 'hahahaha', 'want', 'thief', 'vote', 'found', 'zero', 'koma', 'thief', 'campaign', 'fund', 'defeat', 'big', 'parti']",psi sure clean hahahaha want thief vote found zero koma thief campaign fund defeat big parti
Mon Mar 25 21:40:20 +0000 2024,@aly_benzema @psi_id @grace_nat @Giring_Ganesha @Uki23 Kemana @psi_id padahal kaesang bagus maju gubernur DKI,@aly_benzema @psi_id @grace_nat @giring_ganesha @uki23,,,,[],[],
Mon Mar 25 21:38:33 +0000 2024,@aly_benzema @psi_id @grace_nat @Giring_Ganesha @Uki23 Satu lagi nich yg ikut kelelep penyembah GA @Miduk17,@aly_benzema @psi_id @grace_nat @giring_ganesha @uki23 one more nich who joined the worshiper ga @miduk17,one more nich who joined the worshiper ga,one more nich who joined the worshiper ga,one nich joined worshiper,"['one', 'nich', 'joined', 'worshiper']","['one', 'nich', 'join', 'worship']",one nich join worship
Mon Mar 25 21:30:17 +0000 2024,@tvOneNews Angka statistik ttg banjir dari psi mana nih bandingkan antara anis 5 tahun dgn gubernur sebelumnya dan pj heru sekarang ????,@tvoneNews statistics about flooding from PSI which compare between Anis 5 years with the previous governor and PJ Heru now ????,statistics about flooding from PSI which compare between Anis  years with the previous governor and PJ Heru now,statistics about flooding from psi which compare between anis  years with the previous governor and pj heru now,statistics flooding psi compare anis years previous governor pj heru,"['statistics', 'flooding', 'psi', 'compare', 'anis', 'years', 'previous', 'governor', 'pj', 'heru']","['statist', 'flood', 'psi', 'compar', 'ani', 'year', 'previou', 'governor', 'pj', 'heru']",statist flood psi compar ani year previou governor pj heru
